vaccine_time,vaccine_amount,A1-R1,A1-R2,A2-R1,A2-R2,A3-R1,A3-R2,A4-R1,A4-R2,A5-R1,A5-R2
11/28/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
11/29/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
11/30/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/1/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/2/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/3/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/4/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/5/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/6/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/7/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/8/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/9/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/10/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/11/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/12/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/13/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/14/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/15/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/16/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/17/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/18/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/19/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/20/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/21/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/22/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/23/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/24/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/25/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/26/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/27/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/28/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/29/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/30/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
12/31/21,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/1/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/2/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/3/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/4/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/5/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/6/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/7/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/8/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/9/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/10/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/11/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/12/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/13/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/14/22,0.00138,0.00,0.00,2160.96,247.38,583.21,0.00,0.00,0.00,0.00,0.00
1/15/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/16/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/17/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/18/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/19/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/20/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/21/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/22/22,0.001111,0.00,0.00,2160.96,247.38,0.00,0.00,0.00,0.00,0.00,0.00
1/23/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/24/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/25/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/26/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/27/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/28/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/29/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/30/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1/31/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/1/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/2/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/3/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/4/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/5/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/6/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/7/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/8/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/9/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2/10/22,0.001111,0.00,0.00,2408.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
